com_id,savi_id,misc_id,involvement_source_id_fk,involvement_source_desc,org_name,qualifying_naics,PrimaryNaics,PrimaryNaics_Desc,SecondaryNaics,SecondaryNaics_Desc,group_id,group_desc,parent_group_id,parent_group_desc
434100930,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Acg Indiana ,813910,813910,  Business associations,813910,  Business associations,8,Employer Services,2,Workforce Cluster
433365648,864862,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Decatur Township Scholarship ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
433454726,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Stafforward ,541612,541612,  Human resources consulting services,339999,  All other miscellaneous manufacturing,8,Employer Services,2,Workforce Cluster
433457246,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,West Starla ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
437322547,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Lushin & Assoc Inc ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
437322452,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,R M S ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
439887452,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Aadprt ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
440136141,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Usta/midwest Section ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
440136299,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana State Medical Assn ,813910,813910,  Business associations,813319,  Other social advocacy organizations,8,Employer Services,2,Workforce Cluster
440147585,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Retired Teachers Assn ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
440128838,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Gentleman Mccarty ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
440046049,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Brandirect ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
440152676,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Petroleum Council ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
440152734,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Beverage Alliance ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
440089406,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Data Interchange Standards ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
440155590,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Hospital Health Assoc ,813910,813910,  Business associations,621999,  Miscellaneous ambulatory health care services,8,Employer Services,2,Workforce Cluster
440150043,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Pta State Office ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
440155075,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Hoosier Cancer Research Ntwrk ,813910,813910,  Business associations,813319,  Other social advocacy organizations,8,Employer Services,2,Workforce Cluster
440158061,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Nfib ,813910,813910,  Business associations,813410,  Civic and social organizations,8,Employer Services,2,Workforce Cluster
440167229,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana University Alumni Assn ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
440168094,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Youth Svc Assn Inc ,813910,813910,  Business associations,624110,  Child and youth services,8,Employer Services,2,Workforce Cluster
440433169,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Soybean Alliance Inc ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
478261365,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Industrial Mfrd Housing Assn ,813910,813910,  Business associations,813319,  Other social advocacy organizations,8,Employer Services,2,Workforce Cluster
478223779,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Petroleum Marketers ,813910,813910,  Business associations,813319,  Other social advocacy organizations,8,Employer Services,2,Workforce Cluster
458625233,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Total Resource Staffing ,541612,531210,  Offices of real estate agents and brokers,541612,  Human resources consulting services,8,Employer Services,2,Workforce Cluster
462699604,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,National Electrical Contr Assn ,813910,813910,  Business associations,813319,  Other social advocacy organizations,8,Employer Services,2,Workforce Cluster
462700626,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Dental Medical Support Svc Inc ,541612,541612,  Human resources consulting services,561311,  Employment placement agencies,8,Employer Services,2,Workforce Cluster
458615143,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Rehabilitation Institute ,813910,813910,  Business associations,446199,  All other health and personal care stores,8,Employer Services,2,Workforce Cluster
450153127,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Association Of School ,813910,813910,  Business associations,813319,  Other social advocacy organizations,8,Employer Services,2,Workforce Cluster
521293753,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Association-retired Americans ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
521304444,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Ica Ada ,813910,813910,  Business associations,813319,  Other social advocacy organizations,8,Employer Services,2,Workforce Cluster
521253294,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,In Statewide Assn Rural Elec ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
521237248,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Indiana Bar Foundation ,813910,541110,  Offices of lawyers,813910,  Business associations,8,Employer Services,2,Workforce Cluster
521246017,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Soybean Alliance ,813910,813910,  Business associations,813319,  Other social advocacy organizations,8,Employer Services,2,Workforce Cluster
499079101,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Hardwood Lumbermen ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
496236886,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,In Telecommunications Assn ,813910,813910,  Business associations,517919,  All other telecommunications,8,Employer Services,2,Workforce Cluster
521222752,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Casino Association Of Indiana ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
499074136,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Midwest Building Suplrs Assn ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
478261985,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Credit Union League ,813910,813910,  Business associations,813319,  Other social advocacy organizations,8,Employer Services,2,Workforce Cluster
478264856,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Cedia ,813910,813910,  Business associations,454110,NULL,8,Employer Services,2,Workforce Cluster
478273063,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,American Academy Of Osteopathy ,813910,813910,  Business associations,813319,  Other social advocacy organizations,8,Employer Services,2,Workforce Cluster
478273881,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,National Interfraternity ,813910,813910,  Business associations,813319,  Other social advocacy organizations,8,Employer Services,2,Workforce Cluster
552466948,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Faurote Group ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
552755571,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Greater Lawrence Chamber-cmmrc ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
552757239,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Ncaa ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
552459240,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Performance Services ,541612,541612,  Human resources consulting services,441120,  Used car dealers,8,Employer Services,2,Workforce Cluster
552826091,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Genome Resources ,541612,541714,NULL,541612,  Human resources consulting services,8,Employer Services,2,Workforce Cluster
558750634,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,National Ffa Organization ,813910,813910,  Business associations,541613,  Marketing consulting services,8,Employer Services,2,Workforce Cluster
5564745,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Mechanical Contractors Assn ,813910,813910,  Business associations,813319,  Other social advocacy organizations,8,Employer Services,2,Workforce Cluster
582356333,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Key Family Of Co ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
582356762,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Omega Church Consultants ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
582364386,877681,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,In Hospice & Pilliative Care ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
572644482,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Assn For Research On Nonprft ,813910,813910,  Business associations,454110,NULL,8,Employer Services,2,Workforce Cluster
582383493,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Hoosier Horsemen's Assoc ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
582397519,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Neighborhood Self Employment ,541612,541614,  Process and logistics consulting services,541612,  Human resources consulting services,8,Employer Services,2,Workforce Cluster
618242077,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,East Tenth Street Civic Assoc ,813910,813910,  Business associations,624190,  Other individual and family services,8,Employer Services,2,Workforce Cluster
618219679,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Advocates Against Impaired ,813910,813910,  Business associations,541820,  Public relations agencies,8,Employer Services,2,Workforce Cluster
582403671,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Greater Speedway Chamber-cmmrc ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
591504311,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Niles Lankford Group ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
618269468,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Benefit Innovations Llp ,541612,524210,  Insurance agencies and brokerages,541612,  Human resources consulting services,8,Employer Services,2,Workforce Cluster
618277396,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Dare Indiana ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
618277412,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Chief Of Police Assn ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
618277420,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Diagnostic Marketing ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
619150543,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Freedom Staffing Llc ,541612,519190,  All other information services,541612,  Human resources consulting services,8,Employer Services,2,Workforce Cluster
626933386,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,H R Alternative Consulting Inc ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
654418839,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,National Interscholastic ,813910,813910,  Business associations,813990,  Other similar organizations,8,Employer Services,2,Workforce Cluster
643651607,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,United Benefits Advisors ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
655515146,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana State Teachers Assn ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
655555605,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Safety Management Group ,541612,541612,  Human resources consulting services,999990,NULL,8,Employer Services,2,Workforce Cluster
655561819,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Mid States Minority Suplr Dev ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
655565703,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Greater Indianapolis Chamber ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
661316075,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Creekside Crossing Hoa ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
669206518,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Midwest Institute For Clinical ,813910,813910,  Business associations,541910,  Marketing research and public opinion polling,8,Employer Services,2,Workforce Cluster
655545762,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Thoughtbridge Llc ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
655530905,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Aci Llc ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
655537454,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Old Northside Lofts Hmwnrs ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
655534337,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Cherry Lake Homeowners ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
655535722,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Impact Industrial Svc Llc ,541612,541612,  Human resources consulting services,541330,  Engineering services,8,Employer Services,2,Workforce Cluster
655520021,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Hastings Trace Hm Owners Assn ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
682685177,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana State Chiro Assn ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
684357452,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Meridian Asset Development ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
684372097,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Affiliated Truckers Of America ,813910,813910,  Business associations,484230,"  Other specialized trucking, long-distance",8,Employer Services,2,Workforce Cluster
684328537,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Deco Art Marble & Granite ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
674786702,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Builders Association-greater ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
684334188,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Shiel Sexton ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
689587780,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Artisan Inc ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
698527884,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Institute For Study Abroad Inc ,813910,813910,  Business associations,813410,  Civic and social organizations,8,Employer Services,2,Workforce Cluster
698530938,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Genesis Benefit Solutions ,541612,541612,  Human resources consulting services,541614,  Process and logistics consulting services,8,Employer Services,2,Workforce Cluster
698531217,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Young Survival Coalition Inc ,813910,813910,  Business associations,624190,  Other individual and family services,8,Employer Services,2,Workforce Cluster
700175817,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Eclipse Staffing ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
700026755,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Magnovo Training Group ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
700249261,864918,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,American Heart Assn ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
700351991,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Women Business Ent Council ,813910,561990,  All other support services,813910,  Business associations,8,Employer Services,2,Workforce Cluster
700417103,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Fire Chiefs Assn ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
703424781,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Strategic Benefit Consultants ,541612,523930,  Investment advice,541612,  Human resources consulting services,8,Employer Services,2,Workforce Cluster
704323922,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Pork ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
705328077,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,I S N A ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
705382077,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Exelon ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
705625062,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Hoosier Occupational Training ,541612,541612,  Human resources consulting services,611410,  Business and secretarial schools,8,Employer Services,2,Workforce Cluster
708127250,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Lee's Dog Training ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
707754428,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Institute For Behavior ,813910,813910,  Business associations,621340,  Offices of specialty therapists,8,Employer Services,2,Workforce Cluster
708477481,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Quest Safety Products Llc ,541612,541612,  Human resources consulting services,999990,NULL,8,Employer Services,2,Workforce Cluster
709557095,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,American College Sports Mdcn ,813910,813910,  Business associations,454110,NULL,8,Employer Services,2,Workforce Cluster
709780257,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Washington Park Cemetery Assn ,813910,813910,  Business associations,812220,  Cemeteries and crematories,8,Employer Services,2,Workforce Cluster
709958527,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Namic Service Inc ,813910,541990,  All other professional and technical services,813910,  Business associations,8,Employer Services,2,Workforce Cluster
710095630,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Family Institute ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
706687477,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Platinum Benefit Consltng Grp ,541612,525110,  Pension funds,541612,  Human resources consulting services,8,Employer Services,2,Workforce Cluster
706782146,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Trillium Construction Svc ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
706782151,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Fitch Hoyt Benefits Group Llc ,541612,541614,  Process and logistics consulting services,541612,  Human resources consulting services,8,Employer Services,2,Workforce Cluster
707371762,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Alverna Estates Home Assn ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
707495590,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Centrality Behavior Support ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
706297266,100007,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Counselors Assn On ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
705653559,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Noah Worcester Derm Society ,813910,621999,  Miscellaneous ambulatory health care services,813910,  Business associations,8,Employer Services,2,Workforce Cluster
706356977,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Impact Safety Inc ,541612,541612,  Human resources consulting services,454110,NULL,8,Employer Services,2,Workforce Cluster
711094122,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Chamber Of Commerce ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
711863040,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Edo Nevbouwa Assn Of In Usa ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
711633751,NULL,NULL,4,Workforce & Education NAICS Custom Cluster - Secondary,Woodland Trace Homeowners ,813910,813990,  Other similar organizations,813910,  Business associations,8,Employer Services,2,Workforce Cluster
713268037,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Benefits Firm ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
711092529,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Standard Training Institute ,813910,813910,  Business associations,999990,NULL,8,Employer Services,2,Workforce Cluster
711092998,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indy Hbcu Alumni Llc ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
711093593,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Bersbach Env Training Svc ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
711093602,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Khi Payrolling ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
711091208,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Kheprw Institute ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
711090015,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Acceleration Human Resources ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
711094493,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,National Utility Contr Assn ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
711094751,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Icul Services Corp ,813910,813910,  Business associations,541990,  All other professional and technical services,8,Employer Services,2,Workforce Cluster
711094923,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Prince Hall United Svc Assn ,813910,813910,  Business associations,813110,  Religious organizations,8,Employer Services,2,Workforce Cluster
711095297,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Us Magnetic Materials Assn ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
711095925,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Decatur Ridge Community Assn ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
711096178,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,B & D Training ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
711096753,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Infinity Personnel ,541612,541612,  Human resources consulting services,561311,  Employment placement agencies,8,Employer Services,2,Workforce Cluster
711097811,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Aktpa Inc ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
713290491,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Occupational Thrpy ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
713285894,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Vrma ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
713285908,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,National Collegiate Athletic ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
713287219,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,American Board-trial Advocates ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
713281851,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indiana Nursery-landscp Assoc ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
713271472,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Soace-southern Assn-clg ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
713274869,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,In-service Training ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
713275288,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Alliance Of Indiana Rural Wtr ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
715225329,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Indianapolis Association ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
715225473,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Westside Chamber Of Commerce ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
715226201,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Bghs Alumni Assn ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
715226323,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Association For Parish ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
715226386,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Perry Education Assn ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
715226420,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,League Women Voters Indnpls ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
715225635,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Perry Township Religious Edu ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
715227048,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Lawrence Township Tennis Assn ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
715226469,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Bay Island Community Healthcare ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
715226776,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Association Of Intl Women ,813910,813910,  Business associations,NULL,NULL,8,Employer Services,2,Workforce Cluster
715719605,NULL,NULL,1,Workforce & Education NAICS Custom Cluster - Primary,Turn Key Benefits Inc ,541612,541612,  Human resources consulting services,NULL,NULL,8,Employer Services,2,Workforce Cluster
